STN---,WBAN ,YEARMODA,TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
998227,99999,20100623,79.4,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,6,24,16.9,999.9,   82.6*,  75.9*, 0.00I,999.9,0
998227,99999,20100624,82,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,5.3,24,9.9,999.9,   85.6*,  79.9*, 0.00I,999.9,0
998227,99999,20100625,82.2,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,6.7,24,11.1,999.9,   85.8*,  78.3*, 0.00I,999.9,0
998227,99999,20100626,82.6,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,8.3,24,18.1,999.9,   86.0*,  80.6*, 0.00I,999.9,0
998227,99999,20100627,83.6,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,5.9,24,14,999.9,   86.7*,  80.2*, 0.00I,999.9,0
998227,99999,20100628,83.5,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,4.6,24,9.9,999.9,   87.6*,  80.1*, 0.00I,999.9,0
998227,99999,20100629,83.3,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,4.3,24,8,999.9,   88.9*,  80.8*, 0.00I,999.9,0
998227,99999,20100630,82.6,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,5.7,24,14,999.9,   86.9*,  78.3*, 0.00I,999.9,0
998227,99999,20100701,83.2,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,4.3,24,8.9,999.9,   87.8*,  79.2*, 0.00I,999.9,0
998227,99999,20100702,83.5,24,9999.9,0,1013,24,9999.9,0,999.9,0,3.9,24,8,999.9,   86.9*,  81.0*, 0.00I,999.9,0
998227,99999,20100703,84.6,24,9999.9,0,1013.1,24,9999.9,0,999.9,0,5.4,24,9.9,999.9,   88.5*,  82.2*, 0.00I,999.9,0
998227,99999,20100704,83.1,24,9999.9,0,1012,24,9999.9,0,999.9,0,5.7,24,12,999.9,   87.6*,  78.1*, 0.00I,999.9,0
998227,99999,20100705,83.5,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,5.6,24,15,999.9,   87.4*,  80.6*, 0.00I,999.9,0
998227,99999,20100706,83.9,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,6.9,24,14,999.9,   87.4*,  81.0*, 0.00I,999.9,0
998227,99999,20100707,84.6,24,9999.9,0,1012.1,24,9999.9,0,999.9,0,6.9,24,15,999.9,   87.3*,  82.2*, 0.00I,999.9,0
998227,99999,20100708,83.8,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,7.2,24,14,999.9,   87.4*,  79.9*, 0.00I,999.9,0
998227,99999,20100709,84.6,24,9999.9,0,1012,24,9999.9,0,999.9,0,7.9,24,15,999.9,   87.3*,  82.8*, 0.00I,999.9,0
998227,99999,20100710,83.2,24,9999.9,0,1012.4,24,9999.9,0,999.9,0,6.1,24,12,999.9,   86.9*,  79.9*, 0.00I,999.9,0
998227,99999,20100711,80.4,24,9999.9,0,1012.3,24,9999.9,0,999.9,0,3.2,24,8,999.9,   84.6*,  77.5*, 0.00I,999.9,0
998227,99999,20100712,83.5,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,5.9,24,11.1,999.9,   87.1*,  80.4*, 0.00I,999.9,0
998227,99999,20100713,83.2,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,6.6,24,11.1,999.9,   87.3*,  79.0*, 0.00I,999.9,0
998227,99999,20100714,82.3,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,4.5,24,9.9,999.9,   87.4*,  76.3*, 0.00I,999.9,0
998227,99999,20100715,83.4,24,9999.9,0,1010,24,9999.9,0,999.9,0,5,23,12,999.9,   87.1*,  80.8*, 0.00I,999.9,0
998227,99999,20100716,84,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,4.6,24,8.9,999.9,   87.8*,  80.8*, 0.00I,999.9,0
998227,99999,20100717,84.1,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,6.5,24,14,999.9,   87.3*,  81.7*, 0.00I,999.9,0
998227,99999,20100718,83.6,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,6.2,24,12,999.9,   87.1*,  77.9*, 0.00I,999.9,0
998227,99999,20100719,83.4,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,6.7,24,11.1,999.9,   85.5*,  79.5*, 0.00I,999.9,0
998227,99999,20100720,82.5,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,7.4,24,15,999.9,   87.3*,  77.2*, 0.00I,999.9,0
998227,99999,20100721,83,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,6,23,11.1,999.9,   86.7*,  78.8*, 0.00I,999.9,0
998227,99999,20100722,82.1,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,3.7,24,8,999.9,   87.8*,  79.0*, 0.00I,999.9,0
998227,99999,20100723,83.5,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,3.4,24,8,999.9,   88.3*,  81.1*, 0.00I,999.9,0
998227,99999,20100724,83.1,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,5.4,24,13,999.9,   86.7*,  80.2*, 0.00I,999.9,0
998227,99999,20100725,84,24,9999.9,0,1011.9,24,9999.9,0,999.9,0,6.9,24,14,999.9,   87.3*,  80.4*, 0.00I,999.9,0
998227,99999,20100726,83,24,9999.9,0,1012.1,24,9999.9,0,999.9,0,7.2,24,13,999.9,   86.9*,  80.2*, 0.00I,999.9,0
998227,99999,20100727,83.5,23,9999.9,0,1011.6,23,9999.9,0,999.9,0,7.2,23,15,999.9,   87.3*,  79.5*, 0.00I,999.9,0
998227,99999,20100728,80.1,24,9999.9,0,1011,24,9999.9,0,999.9,0,4.7,24,9.9,999.9,   84.4*,  75.9*, 0.00I,999.9,0
998227,99999,20100729,81.8,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,5,24,8,999.9,   87.3*,  75.6*, 0.00I,999.9,0
998227,99999,20100730,82.8,24,9999.9,0,1012,24,9999.9,0,999.9,0,4.5,23,8.9,999.9,   85.5*,  79.9*, 0.00I,999.9,0
998227,99999,20100731,82.9,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,4.9,24,13,999.9,   88.0*,  80.4*, 0.00I,999.9,0
998227,99999,20100801,83.5,24,9999.9,0,1010.4,24,9999.9,0,999.9,0,4.1,24,9.9,999.9,   87.1*,  80.2*, 0.00I,999.9,0
998227,99999,20100802,83.2,24,9999.9,0,1008.9,24,9999.9,0,999.9,0,3.6,24,7,999.9,   88.0*,  78.8*, 0.00I,999.9,0
998227,99999,20100803,83,24,9999.9,0,1008.1,24,9999.9,0,999.9,0,4.3,24,8.9,999.9,   87.4*,  79.5*, 0.00I,999.9,0
998227,99999,20100804,82.4,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,4.6,24,9.9,999.9,   88.2*,  79.2*, 0.00I,999.9,0
998227,99999,20100805,83,24,9999.9,0,1010.4,24,9999.9,0,999.9,0,3.5,24,8,999.9,   87.3*,  79.2*, 0.00I,999.9,0
998227,99999,20100806,83.8,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,3.7,22,6,999.9,   88.2*,  79.5*, 0.00I,999.9,0
998227,99999,20100807,84.4,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,7.4,24,14,999.9,   88.0*,  81.9*, 0.00I,999.9,0
998227,99999,20100808,83.3,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,5.1,24,11.1,999.9,   88.5*,  79.2*, 0.00I,999.9,0
998227,99999,20100809,81.9,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,3.2,24,8,999.9,   87.4*,  77.2*, 0.00I,999.9,0
998227,99999,20100810,81.1,24,9999.9,0,1012.7,24,9999.9,0,999.9,0,3.3,23,8.9,999.9,   87.1*,  77.9*, 0.00I,999.9,0
998227,99999,20100811,81.3,24,9999.9,0,1013.2,24,9999.9,0,999.9,0,6.5,24,16.9,999.9,   84.4*,  77.0*, 0.00I,999.9,0
998227,99999,20100812,82,24,9999.9,0,1011.8,24,9999.9,0,999.9,0,5.6,24,11.1,999.9,   86.5*,  76.5*, 0.00I,999.9,0
998227,99999,20100813,83.6,24,9999.9,0,1011,24,9999.9,0,999.9,0,7.2,23,13,999.9,   87.1*,  79.0*, 0.00I,999.9,0
998227,99999,20100814,82.7,24,9999.9,0,1013.1,24,9999.9,0,999.9,0,5.7,24,12,999.9,   86.5*,  78.1*, 0.00I,999.9,0
998227,99999,20100815,82.4,24,9999.9,0,1012.6,24,9999.9,0,999.9,0,6.6,24,13,999.9,   86.5*,  76.8*, 0.00I,999.9,0
998227,99999,20100816,83.3,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,5.2,24,12,999.9,   86.7*,  79.2*, 0.00I,999.9,0
998227,99999,20100817,83.2,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,5,24,9.9,999.9,   86.9*,  80.4*, 0.00I,999.9,0
998227,99999,20100818,83.2,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,4.9,24,14,999.9,   87.6*,  80.1*, 0.00I,999.9,0
998227,99999,20100819,81.9,24,9999.9,0,1011,24,9999.9,0,999.9,0,4.2,24,13,999.9,   85.5*,  77.5*, 0.00I,999.9,0
998227,99999,20100820,82.3,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,3.5,24,7,999.9,   86.9*,  78.8*, 0.00I,999.9,0
998227,99999,20100821,80.6,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,3.7,24,7,999.9,   84.2*,  78.4*, 0.00I,999.9,0
998227,99999,20100822,80.7,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,4.1,23,14,999.9,   86.5*,  77.4*, 0.00I,999.9,0
998227,99999,20100823,79.9,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,3.6,24,9.9,999.9,   84.4*,  77.4*, 0.00I,999.9,0
998227,99999,20100824,82.8,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,3.7,23,7,999.9,   87.3*,  79.2*, 0.00I,999.9,0
998227,99999,20100828,82.1,18,9999.9,0,1012.2,18,9999.9,0,999.9,0,2.9,18,8,999.9,   86.2*,  79.2*, 0.00I,999.9,0
998227,99999,20100829,82.2,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,6.4,24,14,999.9,   86.5*,  77.2*, 0.00I,999.9,0
998227,99999,20100830,80.7,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,3.9,24,8.9,999.9,   84.4*,  77.9*, 0.00I,999.9,0
998227,99999,20100831,78.9,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,5.9,24,15.9,999.9,   83.7*,  75.2*, 0.00I,999.9,0
998227,99999,20100901,80.2,24,9999.9,0,1012.9,24,9999.9,0,999.9,0,4.1,24,8.9,999.9,   84.9*,  76.6*, 0.00I,999.9,0
998227,99999,20100902,81.8,24,9999.9,0,1013.3,24,9999.9,0,999.9,0,6,24,12,999.9,   86.5*,  78.6*, 0.00I,999.9,0
998227,99999,20100903,82.6,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,7.7,24,16.9,999.9,   85.1*,  80.4*, 0.00I,999.9,0
998227,99999,20100904,82.1,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,6.9,24,12,999.9,   86.5*,  78.4*, 0.00I,999.9,0
998227,99999,20100905,82.4,24,9999.9,0,1012.3,24,9999.9,0,999.9,0,5.2,24,11.1,999.9,   86.0*,  80.1*, 0.00I,999.9,0
998227,99999,20100906,83.7,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,5.4,24,8.9,999.9,   87.3*,  81.1*, 0.00I,999.9,0
998227,99999,20100907,83.6,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,5.6,24,11.1,999.9,   86.7*,  81.0*, 0.00I,999.9,0
998227,99999,20100908,82.8,24,9999.9,0,1011.8,24,9999.9,0,999.9,0,5.5,24,16.9,999.9,   86.2*,  79.3*, 0.00I,999.9,0
998227,99999,20100909,81.1,24,9999.9,0,1010,24,9999.9,0,999.9,0,5.7,24,14,999.9,   83.5*,  79.7*, 0.00I,999.9,0
998227,99999,20100910,81.7,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,4.1,24,11.1,999.9,   86.2*,  79.5*, 0.00I,999.9,0
998227,99999,20100911,83.4,12,9999.9,0,1010.7,12,9999.9,0,999.9,0,8,12,14,999.9,   86.4*,  79.3*, 0.00I,999.9,0
998227,99999,20100913,81.5,20,9999.9,0,1011.5,20,9999.9,0,999.9,0,4.6,20,14,999.9,   83.8*,  79.9*, 0.00I,999.9,0
998227,99999,20100914,82.8,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,6.1,24,14,999.9,   84.9*,  80.1*, 0.00I,999.9,0
998227,99999,20100915,81,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,3,23,11.1,999.9,   84.9*,  77.7*, 0.00I,999.9,0
998227,99999,20100916,81.8,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,2.6,24,5.1,999.9,   86.5*,  77.9*, 0.00I,999.9,0
998227,99999,20100917,82.7,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,2,24,5.1,999.9,   86.7*,  79.2*, 0.00I,999.9,0
998227,99999,20100918,81.1,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,3.2,24,8,999.9,   84.2*,  76.6*, 0.00I,999.9,0
998227,99999,20100919,80.9,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,4,24,12,999.9,   84.7*,  77.7*, 0.00I,999.9,0
998227,99999,20100920,81.9,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,4.2,24,12,999.9,   86.5*,  76.3*, 0.00I,999.9,0
998227,99999,20100921,82,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,2,24,4.1,999.9,   86.0*,  79.5*, 0.00I,999.9,0
998227,99999,20100922,82.1,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,1.9,24,4.1,999.9,   86.7*,  78.4*, 0.00I,999.9,0
998227,99999,20100923,83,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,3.8,24,8,999.9,   87.3*,  79.7*, 0.00I,999.9,0
998227,99999,20100924,81.7,22,9999.9,0,1010.3,22,9999.9,0,999.9,0,2.1,21,5.1,999.9,   85.6*,  78.3*, 0.00I,999.9,0
998227,99999,20100926,82.3,21,9999.9,0,1010.5,21,9999.9,0,999.9,0,8.5,21,13,999.9,   86.0*,  79.0*, 0.00I,999.9,0
998227,99999,20100927,82.1,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,5.7,24,12,999.9,   85.8*,  79.2*, 0.00I,999.9,0
998227,99999,20100928,81.3,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,4.8,24,9.9,999.9,   84.7*,  78.1*, 0.00I,999.9,0
998227,99999,20100929,80.5,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,6.2,24,14,999.9,   85.3*,  76.6*, 0.00I,999.9,0
998227,99999,20100930,80.4,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,5.7,24,15,999.9,   82.9*,  79.3*, 0.00I,999.9,0
998227,99999,20101001,83.1,24,9999.9,0,1008.6,24,9999.9,0,999.9,0,3.4,24,7,999.9,   87.4*,  78.6*, 0.00I,999.9,0
998227,99999,20101002,84.2,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,3.1,24,7,999.9,   88.9*,  80.4*, 0.00I,999.9,0
998227,99999,20101003,83.6,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.5,24,12,999.9,   87.8*,  80.1*, 0.00I,999.9,0
998227,99999,20101004,82.7,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,6.1,24,19,999.9,   86.7*,  76.8*, 0.00I,999.9,0
998227,99999,20101005,83.7,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,6.1,24,8.9,999.9,   87.3*,  80.8*, 0.00I,999.9,0
998227,99999,20101006,81.5,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,6.2,24,14,999.9,   87.3*,  77.2*, 0.00I,999.9,0
998227,99999,20101007,83.5,24,9999.9,0,1009.6,24,9999.9,0,999.9,0,7.6,24,14,999.9,   86.4*,  80.6*, 0.00I,999.9,0
998227,99999,20101012,76,9,9999.9,0,1011.1,9,9999.9,0,999.9,0,3.2,9,5.1,999.9,   79.7*,  74.7*, 0.00I,999.9,0
998227,99999,20101013,81.6,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,3.8,24,7,999.9,   84.2*,  79.0*, 0.00I,999.9,0
998227,99999,20101014,82.1,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,3.5,24,6,999.9,   84.4*,  79.0*, 0.00I,999.9,0
998227,99999,20101015,83.2,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,4.6,24,8,999.9,   85.8*,  80.8*, 0.00I,999.9,0
998227,99999,20101016,82.6,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,5,24,11.1,999.9,   86.4*,  79.5*, 0.00I,999.9,0
998227,99999,20101017,83.3,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,4.5,24,8.9,999.9,   87.6*,  80.2*, 0.00I,999.9,0
998227,99999,20101018,81.4,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,3.4,23,8.9,999.9,   86.2*,  77.7*, 0.00I,999.9,0
998227,99999,20101019,81.9,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,2.9,23,6,999.9,   84.7*,  79.7*, 0.00I,999.9,0
998227,99999,20101020,83.7,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,5.3,24,9.9,999.9,   85.5*,  81.7*, 0.00I,999.9,0
998227,99999,20101021,81.3,24,9999.9,0,1008.7,24,9999.9,0,999.9,0,5.5,24,11.1,999.9,   86.0*,  76.6*, 0.00I,999.9,0
998227,99999,20101022,79.9,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,4.3,24,8.9,999.9,   83.8*,  77.5*, 0.00I,999.9,0
998227,99999,20101023,82.3,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,2.7,23,8.9,999.9,   87.1*,  78.1*, 0.00I,999.9,0
998227,99999,20101024,83.2,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,5.9,24,11.1,999.9,   85.6*,  81.1*, 0.00I,999.9,0
998227,99999,20101025,83.2,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,4.7,23,12,999.9,   87.4*,  79.7*, 0.00I,999.9,0
998227,99999,20101026,83.3,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,5.2,24,11.1,999.9,   87.3*,  79.2*, 0.00I,999.9,0
998227,99999,20101027,83.1,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,5.3,24,11.1,999.9,   86.5*,  79.7*, 0.00I,999.9,0
998227,99999,20101028,82.9,24,9999.9,0,1010,24,9999.9,0,999.9,0,5.4,24,11.1,999.9,   86.0*,  80.1*, 0.00I,999.9,0
998227,99999,20101029,82.2,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,5.7,24,12,999.9,   85.5*,  78.4*, 0.00I,999.9,0
998227,99999,20101030,80.3,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,3.2,24,9.9,999.9,   83.3*,  77.5*, 0.00I,999.9,0
998227,99999,20101031,80.7,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,3.6,24,8.9,999.9,   85.8*,  77.4*, 0.00I,999.9,0
998227,99999,20101101,82.2,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,4,24,18.1,999.9,   85.5*,  79.9*, 0.00I,999.9,0
998227,99999,20101102,81.5,24,9999.9,0,1010.4,24,9999.9,0,999.9,0,5.3,24,8.9,999.9,   84.0*,  79.9*, 0.00I,999.9,0
998227,99999,20101103,80.5,24,9999.9,0,1011.8,24,9999.9,0,999.9,0,4.4,24,9.9,999.9,   83.8*,  76.6*, 0.00I,999.9,0
998227,99999,20101104,82.6,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,6.9,24,15,999.9,   86.0*,  79.3*, 0.00I,999.9,0
998227,99999,20101105,81.9,24,9999.9,0,1011,24,9999.9,0,999.9,0,3.7,24,7,999.9,   86.9*,  79.3*, 0.00I,999.9,0
998227,99999,20101106,82,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,4.3,24,9.9,999.9,   85.6*,  79.7*, 0.00I,999.9,0
998227,99999,20101107,81.9,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,4.9,24,13,999.9,   85.3*,  79.2*, 0.00I,999.9,0
998227,99999,20101108,83,24,9999.9,0,1013.1,24,9999.9,0,999.9,0,2.6,24,5.1,999.9,   87.4*,  79.5*, 0.00I,999.9,0
998227,99999,20101109,82.5,24,9999.9,0,1013.4,24,9999.9,0,999.9,0,6,24,12,999.9,   86.4*,  78.4*, 0.00I,999.9,0
998227,99999,20101110,82.6,24,9999.9,0,1012.4,24,9999.9,0,999.9,0,5,24,9.9,999.9,   85.6*,  80.8*, 0.00I,999.9,0
998227,99999,20101111,83,23,9999.9,0,1011.8,23,9999.9,0,999.9,0,6.6,23,12,999.9,   86.0*,  81.1*, 0.00I,999.9,0
998227,99999,20101112,83.8,24,9999.9,0,1012.1,24,9999.9,0,999.9,0,10.4,24,19,999.9,   85.6*,  82.0*, 0.00I,999.9,0
998227,99999,20101113,83.7,24,9999.9,0,1013.6,24,9999.9,0,999.9,0,12.2,24,19,999.9,   86.2*,  81.9*, 0.00I,999.9,0
998227,99999,20101114,83.8,24,9999.9,0,1012.6,24,9999.9,0,999.9,0,10.3,24,19,999.9,   86.2*,  81.7*, 0.00I,999.9,0
998227,99999,20101115,83.7,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,7.8,24,15,999.9,   86.5*,  81.5*, 0.00I,999.9,0
998227,99999,20101116,83.7,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,9.2,24,15,999.9,   84.9*,  82.0*, 0.00I,999.9,0
998227,99999,20101117,81.1,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,6.1,24,16.9,999.9,   84.0*,  78.1*, 0.00I,999.9,0
998227,99999,20101118,82.2,24,9999.9,0,1011,24,9999.9,0,999.9,0,5.8,23,14,999.9,   85.8*,  78.1*, 0.00I,999.9,0
998227,99999,20101119,82.7,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,4.9,24,9.9,999.9,   86.4*,  79.5*, 0.00I,999.9,0
998227,99999,20101120,82.2,24,9999.9,0,1009.6,24,9999.9,0,999.9,0,2.9,23,8,999.9,   86.9*,  77.5*, 0.00I,999.9,0
998227,99999,20101121,80.5,24,9999.9,0,1009.6,24,9999.9,0,999.9,0,2.1,23,6,999.9,   85.1*,  77.4*, 0.00I,999.9,0
998227,99999,20101122,82.7,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,3.8,24,7,999.9,   87.3*,  79.7*, 0.00I,999.9,0
998227,99999,20101123,82.5,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,5.2,24,12,999.9,   85.8*,  80.1*, 0.00I,999.9,0
998227,99999,20101124,82.7,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,5.1,24,8.9,999.9,   86.7*,  79.0*, 0.00I,999.9,0
998227,99999,20101125,83,24,9999.9,0,1009.6,24,9999.9,0,999.9,0,6,24,12,999.9,   86.0*,  80.6*, 0.00I,999.9,0
998227,99999,20101126,82.6,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,4.7,24,9.9,999.9,   86.2*,  79.5*, 0.00I,999.9,0
998227,99999,20101127,82.9,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,6.1,24,11.1,999.9,   86.7*,  80.4*, 0.00I,999.9,0
998227,99999,20101128,82.9,24,9999.9,0,1011,24,9999.9,0,999.9,0,8.8,24,14,999.9,   85.6*,  79.0*, 0.00I,999.9,0
998227,99999,20101129,82.4,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,9.5,24,15,999.9,   85.5*,  79.2*, 0.00I,999.9,0
998227,99999,20101130,82,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,8,24,13,999.9,   84.7*,  79.7*, 0.00I,999.9,0
998227,99999,20101201,83.3,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,9.5,24,14,999.9,   85.6*,  80.4*, 0.00I,999.9,0
998227,99999,20101202,82.9,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,10.3,24,16.9,999.9,   85.5*,  80.1*, 0.00I,999.9,0
998227,99999,20101203,82.5,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,8,24,21,999.9,   85.6*,  80.2*, 0.00I,999.9,0
998227,99999,20101204,81.9,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,7.4,24,13,999.9,   86.4*,  78.6*, 0.00I,999.9,0
998227,99999,20101205,82.2,24,9999.9,0,1007.9,24,9999.9,0,999.9,0,7.8,24,18.1,999.9,   85.1*,  79.0*, 0.00I,999.9,0
998227,99999,20101206,80.1,24,9999.9,0,1007.9,24,9999.9,0,999.9,0,6.3,24,13,999.9,   82.6*,  77.0*, 0.00I,999.9,0
998227,99999,20101207,81.5,24,9999.9,0,1007.9,24,9999.9,0,999.9,0,3.2,24,7,999.9,   85.5*,  76.8*, 0.00I,999.9,0
998227,99999,20101208,81.1,24,9999.9,0,1008.7,24,9999.9,0,999.9,0,2.1,24,6,999.9,   86.4*,  76.8*, 0.00I,999.9,0
998227,99999,20101209,81.7,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,2.5,24,5.1,999.9,   85.5*,  77.9*, 0.00I,999.9,0
998227,99999,20101210,81,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,3.2,24,8.9,999.9,   84.4*,  78.3*, 0.00I,999.9,0
998227,99999,20101211,82.5,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.1,24,7,999.9,   86.4*,  79.9*, 0.00I,999.9,0
998227,99999,20101212,83.2,13,9999.9,0,1009.8,13,9999.9,0,999.9,0,7.1,13,9.9,999.9,   84.7*,  80.2*, 0.00I,999.9,0
998227,99999,20110728,78,4,9999.9,0,1009.8,4,9999.9,0,999.9,0,3.8,4,5.1,999.9,   80.1*,  76.8*, 0.00I,999.9,0
998227,99999,20110729,79,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,2.6,24,6,999.9,   82.2*,  75.7*, 0.00I,999.9,0
998227,99999,20110730,82.1,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,3,24,9.9,999.9,   86.7*,  78.8*, 0.00I,999.9,0
998227,99999,20110731,81.9,24,9999.9,0,1010,24,9999.9,0,999.9,0,1.6,24,4.1,999.9,   86.0*,  78.3*, 0.00I,999.9,0
998227,99999,20110801,83.5,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,4.7,24,9.9,999.9,   87.1*,  79.9*, 0.00I,999.9,0
998227,99999,20110802,82.1,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,2.9,24,8,999.9,   85.1*,  79.2*, 0.00I,999.9,0
998227,99999,20110803,82.4,24,9999.9,0,1007.5,24,9999.9,0,999.9,0,2.9,24,8.9,999.9,   88.0*,  78.6*, 0.00I,999.9,0
998227,99999,20110804,81.3,24,9999.9,0,1007.1,24,9999.9,0,999.9,0,2.2,24,7,999.9,   84.9*,  78.6*, 0.00I,999.9,0
998227,99999,20110805,80.7,24,9999.9,0,1006.8,24,9999.9,0,999.9,0,2.1,24,8,999.9,   85.8*,  77.7*, 0.00I,999.9,0
998227,99999,20110806,81.9,24,9999.9,0,1006.9,24,9999.9,0,999.9,0,3.9,24,8.9,999.9,   84.9*,  77.0*, 0.00I,999.9,0
998227,99999,20110807,80.5,24,9999.9,0,1008.7,24,9999.9,0,999.9,0,4.3,24,7,999.9,   83.5*,  76.5*, 0.00I,999.9,0
